region,area,suburb,subsuburb,type,land_size,dwell_size,condition,property_age,beds,baths,receptions,studies,garages,pbays,pool,staff,buyer_source,buyer_origin_country,buyer_origin_region,finance_type,list_price,sales_price,value_of_thing
Western Cape,Southern Suburbs,Claremont,none,APRT,57.0,57.0,Good,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,Referral,South Africa,Western Cape,Bond,750000.0,700000.0,29
Western Cape,Southern Suburbs,Claremont,none,APRT,57.0,57.0,Good,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Cash,475000.0,450000.0,7
Western Cape,Southern Suburbs,Claremont,none,APRT,57.0,57.0,Good,62.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,750000.0,700000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,58.0,58.0,Excellent,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1050000.0,850000.0,80
Western Cape,Southern Suburbs,Claremont,none,APRT,58.0,58.0,Fair,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Cash,720000.0,670000.0,135
Western Cape,Southern Suburbs,Claremont,none,APRT,59.0,59.0,Excellent,20.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Bond,560000.0,530000.0,10
Western Cape,Southern Suburbs,Claremont,none,APRT,59.0,59.0,Good,25.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,765000.0,700000.0,21
Western Cape,Southern Suburbs,Claremont,none,APRT,61.0,61.0,Good,30.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Referral,South Africa,Western Cape,Cash,850000.0,775000.0,220
Western Cape,Southern Suburbs,Claremont,none,APRT,62.0,62.0,Good,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,Website,South Africa,Western Cape,Bond,920000.0,865000.0,365
Western Cape,Southern Suburbs,Claremont,none,APRT,63.0,63.0,Poor,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,Referral,South Africa,Western Cape,Bond,595000.0,550000.0,7
Western Cape,Southern Suburbs,Claremont,none,APRT,64.0,64.0,Good,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Referral,South Africa,Western Cape,Bond,739000.0,710000.0,70
Western Cape,Southern Suburbs,Claremont,none,APRT,65.0,65.0,Excellent,4.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Cash,1250000.0,1150000.0,10
Western Cape,Southern Suburbs,Claremont,none,APRT,65.0,65.0,Good,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,Website,South Africa,Western Cape,Bond,860000.0,860000.0,329
Western Cape,Southern Suburbs,Claremont,none,APRT,67.0,67.0,Good,60.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,597500.0,597500.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,68.0,68.0,Excellent,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,Website,South Africa,Western Cape,Cash,1650000.0,1650000.0,1670
Western Cape,Southern Suburbs,Claremont,none,APRT,68.0,68.0,Good,25.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,630000.0,550000.0,108
Western Cape,Southern Suburbs,Claremont,none,APRT,69.0,69.0,Fair,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,620000.0,620000.0,120
Western Cape,Southern Suburbs,Claremont,none,APRT,69.0,69.0,Good,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Bond,630000.0,580000.0,107
Western Cape,Southern Suburbs,Claremont,none,APRT,69.0,69.0,Good,30.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,895000.0,840000.0,10
Western Cape,Southern Suburbs,Claremont,none,APRT,71.0,71.0,Good,30.0,2.0,1.0,1.0,0.0,2.0,0.0,0,0,Website,South Africa,Western Cape,Bond,725000.0,670000.0,16
Western Cape,Southern Suburbs,Claremont,none,APRT,72.0,72.0,Excellent,4.0,1.0,2.0,1.0,0.0,0.0,2.0,1,0,Website,South Africa,Western Cape,Cash,1345000.0,1350000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,72.0,72.0,Good,14.0,2.0,2.0,1.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,1195000.0,980000.0,100
Western Cape,Southern Suburbs,Claremont,none,APRT,72.0,72.0,Good,15.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Referral,United Kingdom,,Bond,995000.0,900000.0,13
Western Cape,Southern Suburbs,Claremont,none,APRT,73.0,73.0,Good,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,895000.0,765000.0,360
Western Cape,Southern Suburbs,Claremont,none,APRT,74.0,74.0,Good,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1,0,Walk-in,South Africa,Western Cape,Cash,995000.0,950000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,74.0,74.0,Good,60.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,647500.0,647500.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,75.0,75.0,Fair,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,600000.0,600000.0,57
Western Cape,Southern Suburbs,Claremont,none,APRT,75.0,75.0,Good,60.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,650000.0,650000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1,0,Website,South Africa,Western Cape,Bond,1300000.0,1300000.0,14
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,4.0,2.0,1.0,1.0,0.0,0.0,2.0,1,0,Press - Advertisement,South Africa,Western Cape,Bond,1350000.0,1350000.0,1
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,4.0,2.0,1.0,1.0,0.0,0.0,2.0,1,0,Press - Advertisement,South Africa,Western Cape,Cash,1350000.0,1350000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,4.0,2.0,1.0,1.0,0.0,0.0,2.0,1,0,Walk-in,South Africa,Western Cape,Cash,1320000.0,1200000.0,59
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,5.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Referral,South Africa,Western Cape,Cash,1295000.0,1200000.0,56
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,50.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Boards,South Africa,Western Cape,Bond,875000.0,800000.0,28
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,50.0,2.0,1.0,2.0,0.0,1.0,1.0,0,0,Showhouse,South Africa,Western Cape,Cash,1050000.0,875000.0,403
Western Cape,Southern Suburbs,Claremont,none,APRT,76.0,76.0,Good,6.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1395000.0,1300000.0,120
Western Cape,Southern Suburbs,Claremont,none,APRT,77.0,77.0,Fair,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,620000.0,620000.0,120
Western Cape,Southern Suburbs,Claremont,none,APRT,77.0,77.0,Fair,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,780000.0,750000.0,7
Western Cape,Southern Suburbs,Claremont,none,APRT,77.0,77.0,Good,60.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,620000.0,620000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,79.0,79.0,Fair,31.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Cash,699000.0,635000.0,132
Western Cape,Southern Suburbs,Claremont,none,APRT,79.0,79.0,Good,30.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,750000.0,645000.0,90
Western Cape,Southern Suburbs,Claremont,none,APRT,79.0,79.0,Good,40.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,640000.0,620000.0,19
Western Cape,Southern Suburbs,Claremont,none,APRT,79.0,79.0,Good,40.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,635000.0,610000.0,14
Western Cape,Southern Suburbs,Claremont,none,APRT,80.0,80.0,Good,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Client - Existing,South Africa,Western Cape,Bond,650000.0,625000.0,79
Western Cape,Southern Suburbs,Claremont,none,APRT,81.0,81.0,Excellent,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1,0,Walk-in,South Africa,Western Cape,Bond,1480000.0,1450000.0,700
Western Cape,Southern Suburbs,Claremont,none,APRT,81.0,81.0,Excellent,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1,0,Telephone,South Africa,Western Cape,Cash,1450000.0,1450000.0,34
Western Cape,Southern Suburbs,Claremont,none,APRT,81.0,81.0,Fair,60.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,665000.0,630000.0,185
Western Cape,Southern Suburbs,Claremont,none,APRT,81.0,81.0,Good,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,1450000.0,1450000.0,40
Western Cape,Southern Suburbs,Claremont,none,APRT,81.0,81.0,Good,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,765000.0,725000.0,48
Western Cape,Southern Suburbs,Claremont,none,APRT,81.0,81.0,Good,4.0,2.0,2.0,1.0,0.0,0.0,2.0,1,0,Website,South Africa,Western Cape,Cash,1475000.0,1350000.0,126
Western Cape,Southern Suburbs,Claremont,none,APRT,81.0,81.0,Good,5.0,2.0,1.5,1.0,0.0,0.0,2.0,1,0,Walk-in,South Africa,Western Cape,Bond,1595000.0,1575000.0,100
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Fair,19.0,2.0,1.0,1.0,0.0,1.0,0.0,1,0,Website,South Africa,Western Cape,Bond,1200000.0,1105000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Fair,41.0,2.0,1.5,1.0,0.0,0.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,1050000.0,1020000.0,37
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Good,21.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Telephone,South Africa,Western Cape,Cash,1295000.0,1250000.0,25
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Good,21.0,2.0,2.0,1.0,0.0,0.0,1.0,1,0,Client - Existing,South Africa,Western Cape,Cash,1295000.0,1225000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Good,30.0,2.0,1.0,1.0,0.0,1.0,1.0,1,0,Website,South Africa,Western Cape,Bond,600000.0,600000.0,21
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Good,30.0,2.0,1.0,1.0,0.0,2.0,1.0,1,0,Website,South Africa,Western Cape,Bond,630000.0,630000.0,21
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Good,40.0,2.0,1.0,1.0,0.0,1.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,1470000.0,1470000.0,108
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Good,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,695000.0,640000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,82.0,82.0,Good,50.0,2.0,1.0,1.0,0.0,1.0,0.0,1,0,Referral,South Africa,Western Cape,Cash,1450000.0,1400000.0,3
Western Cape,Southern Suburbs,Claremont,none,APRT,83.0,83.0,Fair,28.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,640000.0,640000.0,15
Western Cape,Southern Suburbs,Claremont,none,APRT,83.0,83.0,Good,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,China,,Cash,1995000.0,1500000.0,360
Western Cape,Southern Suburbs,Claremont,none,APRT,83.0,83.0,Good,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,Walk-in,South Africa,Western Cape,Cash,875000.0,875000.0,230
Western Cape,Southern Suburbs,Claremont,none,APRT,83.0,83.0,Good,45.0,2.0,1.5,1.0,0.0,1.0,0.0,0,0,Website,South Africa,Western Cape,Bond,675000.0,610000.0,120
Western Cape,Southern Suburbs,Claremont,none,APRT,83.0,83.0,Good,48.0,2.0,1.5,1.0,0.0,0.0,1.0,0,0,Telephone,South Africa,Western Cape,Bond,595000.0,560000.0,15
Western Cape,Southern Suburbs,Claremont,none,APRT,83.0,83.0,Poor,30.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,580000.0,550000.0,73
Western Cape,Southern Suburbs,Claremont,none,APRT,84.0,84.0,Fair,24.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Referral,South Africa,Western Cape,Bond,680000.0,640000.0,4
Western Cape,Southern Suburbs,Claremont,none,APRT,85.0,85.0,Good,22.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1395000.0,1070000.0,210
Western Cape,Southern Suburbs,Claremont,none,APRT,86.0,86.0,Excellent,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1,0,Website,South Africa,Western Cape,Cash,1800000.0,1800000.0,2309
Western Cape,Southern Suburbs,Claremont,none,APRT,86.0,86.0,Excellent,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1,0,Website,South Africa,Western Cape,Cash,1550000.0,1500000.0,30
Western Cape,Southern Suburbs,Claremont,none,APRT,86.0,86.0,Good,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Bond,1550000.0,1535000.0,45
Western Cape,Southern Suburbs,Claremont,none,APRT,87.0,87.0,Good,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,Client - Shared,Zimbabwe,,Cash,2595000.0,2595000.0,730
Western Cape,Southern Suburbs,Claremont,none,APRT,88.0,88.0,Excellent,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1,0,Website,South Africa,Western Cape,Bond,2275000.0,2275000.0,2190
Western Cape,Southern Suburbs,Claremont,none,APRT,88.0,88.0,Excellent,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1,0,Website,South Africa,Western Cape,Cash,1525000.0,1525000.0,60
Western Cape,Southern Suburbs,Claremont,none,APRT,88.0,88.0,Excellent,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1,0,Website,South Africa,Western Cape,Bond,2300000.0,2300000.0,2125
Western Cape,Southern Suburbs,Claremont,none,APRT,88.0,88.0,Excellent,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1,0,Walk-in,South Africa,Western Cape,Cash,1520000.0,1520000.0,545
Western Cape,Southern Suburbs,Claremont,none,APRT,89.0,89.0,Good,28.0,2.0,1.0,1.0,1.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Cash,785000.0,730000.0,90
Western Cape,Southern Suburbs,Claremont,none,APRT,89.0,89.0,Good,30.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,690000.0,660000.0,32
Western Cape,Southern Suburbs,Claremont,none,APRT,89.0,89.0,Good,40.0,2.0,1.5,0.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,620000.0,595000.0,7
Western Cape,Southern Suburbs,Claremont,none,APRT,89.0,89.0,Good,50.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,680000.0,670000.0,1
Western Cape,Southern Suburbs,Claremont,none,APRT,89.0,89.0,Poor,42.0,2.0,1.5,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Bond,640000.0,600000.0,80
Western Cape,Southern Suburbs,Claremont,none,APRT,90.0,90.0,Excellent,5.0,2.0,2.0,1.0,0.0,2.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1495000.0,1300000.0,130
Western Cape,Southern Suburbs,Claremont,none,APRT,90.0,90.0,Good,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Showhouse,South Africa,Western Cape,Bond,750000.0,665000.0,54
Western Cape,Southern Suburbs,Claremont,none,APRT,91.0,91.0,Fair,30.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Cash,945000.0,810000.0,60
Western Cape,Southern Suburbs,Claremont,none,APRT,92.0,92.0,Good,50.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1050000.0,955000.0,28
Western Cape,Southern Suburbs,Claremont,none,APRT,92.0,92.0,Good,50.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Telephone,South Africa,Western Cape,Bond,1275000.0,1150000.0,42
Western Cape,Southern Suburbs,Claremont,none,APRT,92.0,92.0,Poor,70.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Cash,600000.0,540000.0,257
Western Cape,Southern Suburbs,Claremont,none,APRT,93.0,93.0,Excellent,40.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,780000.0,750000.0,25
Western Cape,Southern Suburbs,Claremont,none,APRT,94.0,94.0,Good,12.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Cash,1395000.0,1280000.0,40
Western Cape,Southern Suburbs,Claremont,none,APRT,94.0,94.0,Good,50.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,Website,South Africa,Western Cape,Cash,1395000.0,1395000.0,10
Western Cape,Southern Suburbs,Claremont,none,APRT,95.0,95.0,Good,16.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Website,South Africa,Western Cape,Cash,1195000.0,1185000.0,44
Western Cape,Southern Suburbs,Claremont,none,APRT,96.0,96.0,Good,35.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Cash,850000.0,790000.0,7
Western Cape,Southern Suburbs,Claremont,none,APRT,98.0,98.0,Excellent,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1525000.0,1525000.0,226
Western Cape,Southern Suburbs,Claremont,none,APRT,98.0,98.0,Good,45.0,2.0,1.5,1.0,0.0,1.0,0.0,1,0,Website,South Africa,Western Cape,Cash,1300000.0,1150000.0,83
Western Cape,Southern Suburbs,Claremont,none,APRT,99.0,99.0,Excellent,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1495000.0,1495000.0,228
Western Cape,Southern Suburbs,Claremont,none,APRT,99.0,99.0,Excellent,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0,0,Press - Advertisement,South Africa,Western Cape,Cash,1525000.0,1525000.0,229
Western Cape,Southern Suburbs,Claremont,none,CLUSTER,227.0,183.0,Excellent,1.0,3.0,2.5,1.0,0.0,2.0,0.0,0,0,Website,South Africa,Western Cape,Bond,2350000.0,2350000.0,105
Western Cape,Southern Suburbs,Claremont,none,CLUSTER,273.0,175.0,Excellent,1.0,3.0,2.5,1.0,0.0,2.0,0.0,0,0,Referral,South Africa,Western Cape,Cash,2100000.0,2100000.0,140
Western Cape,Southern Suburbs,Claremont,none,DS HSE,1013.0,500.0,Excellent,4.0,4.0,3.5,3.0,1.0,2.0,0.0,1,0,Client - Existing,South Africa,Western Cape,Cash,7995000.0,7750000.0,20
Western Cape,Southern Suburbs,Claremont,none,DS HSE,1020.0,600.0,Good,122.0,6.0,4.0,3.0,0.0,2.0,10.0,1,0,Website,South Africa,Western Cape,Bond,8500000.0,5500000.0,1520
Western Cape,Southern Suburbs,Claremont,none,DS HSE,1055.0,250.0,Fair,80.0,4.0,1.0,2.0,0.0,3.0,2.0,1,1,Press - Advertisement,South Africa,Western Cape,Bond,2600000.0,2600000.0,7
Western Cape,Southern Suburbs,Claremont,none,DS HSE,131.0,111.0,Fair,11.0,2.0,2.0,1.0,0.0,0.0,2.0,0,0,Telephone,South Africa,Western Cape,Bond,1150000.0,1050000.0,517
Western Cape,Southern Suburbs,Claremont,none,DS HSE,213.0,166.0,Excellent,8.0,3.0,2.0,1.0,0.0,2.0,0.0,1,0,Press - Advertisement,South Africa,Western Cape,Bond,2850000.0,2200000.0,90
Western Cape,Southern Suburbs,Claremont,none,DS HSE,215.0,174.0,Excellent,0.0,3.0,2.5,1.0,0.0,2.0,0.0,0,0,Flyer,South Africa,Western Cape,Cash,2100000.0,2100000.0,180
Western Cape,Southern Suburbs,Claremont,none,DS HSE,333.0,138.0,Good,12.0,3.0,2.0,1.0,0.0,0.0,2.0,1,0,Website,South Africa,Western Cape,Bond,2395000.0,2150000.0,90
Western Cape,Southern Suburbs,Claremont,none,DS HSE,350.0,247.0,Fair,50.0,7.0,2.0,2.0,0.0,0.0,3.0,0,0,Walk-in,South Africa,Western Cape,Cash,2200000.0,2000000.0,60
Western Cape,Southern Suburbs,Claremont,none,DS HSE,438.0,0.0,Good,10.0,2.0,3.0,1.0,1.0,1.0,2.0,0,1,Referral,South Africa,Western Cape,Bond,1899000.0,1760000.0,15
Western Cape,Southern Suburbs,Claremont,none,DS HSE,446.0,160.0,Fair,71.0,3.0,1.0,2.0,0.0,0.0,4.0,1,1,Press - Advertisement,South Africa,Western Cape,Bond,1850000.0,1600000.0,285
Western Cape,Southern Suburbs,Claremont,none,DS HSE,492.0,425.0,Excellent,6.0,4.0,3.0,3.0,1.0,2.0,0.0,1,0,Boards,South Africa,Western Cape,Cash,6400000.0,5850000.0,53
Western Cape,Southern Suburbs,Claremont,none,DS HSE,496.0,160.0,Good,25.0,2.0,1.0,2.0,1.0,2.0,0.0,1,0,Showhouse,South Africa,Western Cape,Bond,1450000.0,1150000.0,222
Western Cape,Southern Suburbs,Claremont,none,DS HSE,496.0,218.0,Excellent,70.0,3.0,2.0,3.0,1.0,0.0,3.0,0,0,Client - Existing,South Africa,Western Cape,Bond,2895000.0,2800000.0,15
Western Cape,Southern Suburbs,Claremont,none,DS HSE,496.0,280.0,Excellent,7.0,4.0,4.0,3.0,1.0,2.0,0.0,1,0,Website,South Africa,Western Cape,Bond,8200000.0,6000000.0,534
Western Cape,Southern Suburbs,Claremont,none,DS HSE,506.0,350.0,Good,55.0,5.0,3.0,2.0,0.0,0.0,4.0,0,1,Website,South Africa,Western Cape,Bond,2550000.0,2100000.0,60
Western Cape,Southern Suburbs,Claremont,none,DS HSE,564.0,0.0,Excellent,0.0,4.0,4.0,3.0,1.0,2.0,2.0,0,0,Showhouse,South Africa,Western Cape,Bond,6200000.0,6100000.0,150
Western Cape,Southern Suburbs,Claremont,none,DS HSE,586.0,300.0,Excellent,16.0,3.0,1.0,2.0,1.0,2.0,2.0,1,0,Showhouse,South Africa,Western Cape,Cash,4450000.0,4300000.0,90
Western Cape,Southern Suburbs,Claremont,none,DS HSE,869.0,550.0,Good,2.0,3.0,3.0,3.0,1.0,2.0,0.0,1,1,Boards,South Africa,Western Cape,Cash,8950000.0,8600000.0,741
Western Cape,Southern Suburbs,Claremont,none,DS HSE,917.0,230.0,Excellent,0.0,3.0,2.0,4.0,0.0,3.0,2.0,0,0,Showhouse,South Africa,Western Cape,Cash,3400000.0,2500000.0,20
Western Cape,Southern Suburbs,Claremont,none,DS HSE,992.0,500.0,Excellent,100.0,4.0,2.0,4.0,1.0,2.0,0.0,1,1,Showhouse,South Africa,Western Cape,Cash,8900000.0,8700000.0,30
Western Cape,Southern Suburbs,Claremont,none,DUPLEX,121.0,121.0,Good,40.0,3.0,2.0,2.0,0.0,1.0,0.0,1,0,Showhouse,South Africa,Western Cape,Cash,1050000.0,1030000.0,14
Western Cape,Southern Suburbs,Claremont,none,DUPLEX,90.0,90.0,Excellent,50.0,2.0,2.0,1.0,0.0,0.0,1.0,0,0,Website,South Africa,Western Cape,Cash,945000.0,850000.0,7
Western Cape,Southern Suburbs,Claremont,none,SEC EST,105.0,105.0,Excellent,12.0,3.0,2.0,2.0,0.0,1.0,1.0,0,0,Referral,Gabon,,Bond,1895000.0,1750000.0,367
Western Cape,Southern Suburbs,Claremont,none,SEMI,125.0,90.0,Good,65.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Client - Existing,Namibia,,Cash,1275000.0,1257000.0,21
Western Cape,Southern Suburbs,Claremont,none,SEMI,128.0,100.0,Good,86.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,995000.0,995000.0,30
Western Cape,Southern Suburbs,Claremont,none,SEMI,129.0,90.0,Good,70.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,1190000.0,1075000.0,136
Western Cape,Southern Suburbs,Claremont,none,SEMI,146.0,73.0,Good,84.0,2.0,1.0,2.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1295000.0,1200000.0,14
Western Cape,Southern Suburbs,Claremont,none,SEMI,148.0,80.0,Excellent,80.0,1.0,1.0,1.0,0.0,0.0,2.0,0,0,Telephone,South Africa,Western Cape,Cash,995000.0,980000.0,6
Western Cape,Southern Suburbs,Claremont,none,SEMI,155.0,90.0,Fair,50.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,925000.0,905000.0,1
Western Cape,Southern Suburbs,Claremont,none,SEMI,165.0,110.0,Good,10.0,3.0,2.0,1.0,0.0,0.0,2.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1495000.0,1400000.0,38
Western Cape,Southern Suburbs,Claremont,none,SEMI,171.0,92.0,Good,87.0,2.0,1.0,1.0,1.0,0.0,0.0,0,0,Website,South Africa,Western Cape,Bond,1185000.0,1150000.0,8
Western Cape,Southern Suburbs,Claremont,none,SEMI,174.0,120.0,Good,80.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Showhouse,South Africa,Western Cape,Bond,1050000.0,995000.0,14
Western Cape,Southern Suburbs,Claremont,none,SEMI,175.0,125.0,Poor,80.0,3.0,2.0,1.0,0.0,0.0,2.0,0,0,Press - Advertisement,South Africa,Western Cape,Bond,995000.0,840000.0,230
Western Cape,Southern Suburbs,Claremont,none,SEMI,181.0,63.0,Fair,63.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1100000.0,1000000.0,1
Western Cape,Southern Suburbs,Claremont,none,SEMI,197.0,90.0,Good,80.0,2.0,1.0,1.0,0.0,0.0,3.0,0,0,Client - Existing,South Africa,Western Cape,Bond,1145000.0,1055000.0,180
Western Cape,Southern Suburbs,Claremont,none,SEMI,214.0,214.0,Fair,7.0,2.0,1.0,1.0,0.0,0.0,2.0,0,0,Telephone,South Africa,Western Cape,Bond,1595000.0,1400000.0,32
